#,fault_id,created,message,updated,url
3437,28047,2022-03-13 23:35:03.676000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/panathinaikos-aek-me-enischymenes-apodoseis-kai-0-gkaniota/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Πα"
3438,28100,2022-03-15 18:50:47.692000,"org.jsoup.HttpStatusException: HTTP error fetching URL. Status=404, URL=https://www.matchmoney.com.gr/match/fortoyna-sparta-rot-18-2-22-21-00-prognostika-stoichimatos/",,fortoyna-sparta-rot-18-2-22-21-00-prognostika-stoichimatos
3439,28101,2022-03-15 18:50:48.781000,"org.jsoup.HttpStatusException: HTTP error fetching URL. Status=404, URL=https://www.matchmoney.com.gr/match/mplakmpern-milgoyol-19-2-22-17-00-prognostika-stoichimatos/",,mplakmpern-milgoyol-19-2-22-17-00-prognostika-stoichimatos
3440,28102,2022-03-15 18:50:51.852000,"org.jsoup.HttpStatusException: HTTP error fetching URL. Status=404, URL=https://www.matchmoney.com.gr/match/zakynthos-of-ierapetra-6-2-22-14-45-prognostika-stoichimatos/",,zakynthos-of-ierapetra-6-2-22-14-45-prognostika-stoichimatos
3441,28108,2022-03-15 18:58:54.772000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/mantsester-gioynaitent-atletiko-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Μάντσε"
3442,28116,2022-03-15 18:58:54.948000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/to-champions-league-me-enischymenes-apodoseis-kai-0-gkaniota-4/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"""
3443,28123,2022-03-15 18:58:56.047000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/mantsester-gioynaitent-atletiko-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Μάντσε"
3444,28124,2022-03-15 18:58:56.066000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/to-champions-league-me-enischymenes-apodoseis-kai-0-gkaniota-4/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"""
3445,28130,2022-03-15 18:58:58.095000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/mantsester-gioynaitent-atletiko-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Μάντσε"
3446,28138,2022-03-15 18:58:58.220000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/to-champions-league-me-enischymenes-apodoseis-kai-0-gkaniota-4/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"""
3447,28150,2022-03-15 18:58:59.433000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/mantsester-gioynaitent-atletiko-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Μάντσε"
3448,28158,2022-03-15 18:58:59.557000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/to-champions-league-me-enischymenes-apodoseis-kai-0-gkaniota-4/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"""
3449,28170,2022-03-15 18:59:03.581000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/mantsester-gioynaitent-atletiko-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Μάντσε"
3450,28178,2022-03-15 18:59:03.722000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/to-champions-league-me-enischymenes-apodoseis-kai-0-gkaniota-4/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"""
3451,28180,2022-03-15 18:59:06.963000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/mantsester-gioynaitent-atletiko-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Μάντσε"
3452,28181,2022-03-15 18:59:06.982000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/to-champions-league-me-enischymenes-apodoseis-kai-0-gkaniota-4/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"""
3453,28182,2022-03-15 18:59:08.802000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/mantsester-gioynaitent-atletiko-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Μάντσε"
3454,28183,2022-03-15 18:59:08.819000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/to-champions-league-me-enischymenes-apodoseis-kai-0-gkaniota-4/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"""
3455,28184,2022-03-15 18:59:11.671000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/mantsester-gioynaitent-atletiko-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Μάντσε"
3456,28185,2022-03-15 18:59:11.690000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/to-champions-league-me-enischymenes-apodoseis-kai-0-gkaniota-4/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"""
3457,28186,2022-03-15 18:59:13.613000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/mantsester-gioynaitent-atletiko-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Μάντσε"
3458,28187,2022-03-15 18:59:13.630000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/to-champions-league-me-enischymenes-apodoseis-kai-0-gkaniota-4/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"""
3459,28188,2022-03-15 18:59:15.397000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/mantsester-gioynaitent-atletiko-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Μάντσε"
3460,28189,2022-03-15 18:59:15.414000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/to-champions-league-me-enischymenes-apodoseis-kai-0-gkaniota-4/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"""
3461,28257,2022-03-16 17:31:13.937000,"org.jsoup.HttpStatusException: HTTP error fetching URL. Status=404, URL=https://www.matchmoney.com.gr/match/mplakmpern-milgoyol-19-2-22-17-00-prognostika-stoichimatos/",,mplakmpern-milgoyol-19-2-22-17-00-prognostika-stoichimatos
3462,28258,2022-03-16 17:31:14.810000,"org.jsoup.HttpStatusException: HTTP error fetching URL. Status=404, URL=https://www.matchmoney.com.gr/match/zakynthos-of-ierapetra-6-2-22-14-45-prognostika-stoichimatos/",,zakynthos-of-ierapetra-6-2-22-14-45-prognostika-stoichimatos
3463,28264,2022-03-16 17:32:41.176000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3464,28272,2022-03-16 17:32:41.252000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/gioyventoys-vigiareal-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Γιουβέντους – Βι"
3465,28280,2022-03-16 17:32:41.976000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3466,28281,2022-03-16 17:32:41.990000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/gioyventoys-vigiareal-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Γιουβέντους – Βι"
3467,28287,2022-03-16 17:32:43.792000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3468,29198,2022-03-24 16:33:35.785000,"org.jsoup.HttpStatusException: HTTP error fetching URL. Status=404, URL=https://www.matchmoney.com.gr/match/mplakmpern-milgoyol-19-2-22-17-00-prognostika-stoichimatos/",,mplakmpern-milgoyol-19-2-22-17-00-prognostika-stoichimatos
3469,28295,2022-03-16 17:32:43.899000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/gioyventoys-vigiareal-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Γιουβέντους – Βι"
3470,28299,2022-03-16 17:32:44.637000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3471,28300,2022-03-16 17:32:44.653000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/gioyventoys-vigiareal-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Γιουβέντους – Βι"
3472,28301,2022-03-16 17:32:45.336000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3473,28302,2022-03-16 17:32:45.352000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/gioyventoys-vigiareal-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Γιουβέντους – Βι"
3474,28303,2022-03-16 17:32:47.150000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3475,28304,2022-03-16 17:32:47.167000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/gioyventoys-vigiareal-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Γιουβέντους – Βι"
3476,28305,2022-03-16 17:32:48.662000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3477,28306,2022-03-16 17:32:48.678000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/gioyventoys-vigiareal-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Γιουβέντους – Βι"
3478,28307,2022-03-16 17:32:49.456000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3479,28308,2022-03-16 17:32:49.472000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/gioyventoys-vigiareal-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Γιουβέντους – Βι"
3480,28309,2022-03-16 17:32:50.952000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3481,28310,2022-03-16 17:32:50.967000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/gioyventoys-vigiareal-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Γιουβέντους – Βι"
3482,28311,2022-03-16 17:32:53.791000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3483,28312,2022-03-16 17:32:53.806000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/gioyventoys-vigiareal-me-enischymeni-apodosi/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title""> Γιουβέντους – Βι"
3484,28346,2022-03-17 12:17:58.394000,"org.jsoup.HttpStatusException: HTTP error fetching URL. Status=404, URL=https://www.matchmoney.com.gr/match/mplakmpern-milgoyol-19-2-22-17-00-prognostika-stoichimatos/",,mplakmpern-milgoyol-19-2-22-17-00-prognostika-stoichimatos
3485,28347,2022-03-17 12:17:59.031000,"org.jsoup.HttpStatusException: HTTP error fetching URL. Status=404, URL=https://www.matchmoney.com.gr/match/zakynthos-of-ierapetra-6-2-22-14-45-prognostika-stoichimatos/",,zakynthos-of-ierapetra-6-2-22-14-45-prognostika-stoichimatos
3486,28353,2022-03-17 12:20:05.067000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3487,28367,2022-03-17 12:20:06.941000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3488,28373,2022-03-17 12:20:07.585000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3489,28377,2022-03-17 12:20:10.496000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3490,28378,2022-03-17 12:20:11.820000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3491,28379,2022-03-17 12:20:13.463000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
3492,28380,2022-03-17 12:20:14.896000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prosfora-gioyventoys-vigiareal-skorarei-o-vlachovits-sto-3-60/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class=""title"">"
